传染病名,年份,地区,发病数,死亡数,发病率(每10万人),死亡率
甲肝,2007,福建省,1329,0,3.7353,0
甲肝,2007,江西省,2932,1,6.7571,0.0023
甲肝,2007,山东省,867,1,0.9314,0.0011
甲肝,2007,河南省,6912,0,7.3595,0
甲肝,2007,湖北省,2483,1,4.3615,0.0018
甲肝,2007,湖南省,2092,0,3.2986,0
甲肝,2007,广东省,1713,1,1.8411,0.0011
甲肝,2007,广西省,1958,2,4.1492,0.0042
甲肝,2007,海南省,517,0,6.1842,0
甲肝,2007,重庆市,2296,1,8.1766,0.0036
甲肝,2007,四川省,7123,3,8.7195,0.0037
甲肝,2007,贵州省,6654,6,17.7101,0.016
甲肝,2007,云南省,7192,1,16.0428,0.0022
甲肝,2007,西藏,355,0,12.634,0
甲肝,2007,陕西省,1546,1,4.1392,0.0027
甲肝,2007,甘肃省,5396,2,20.7059,0.0077
甲肝,2007,青海省,1215,0,22.1717,0
甲肝,2007,宁夏,2351,0,38.9239,0
甲肝,2007,新疆,8165,2,39.8293,0.0098
甲肝,2007,建设兵团,319,0,12.367,0
甲肝,2008,全国,56052,10,4.2422,0.0008
甲肝,2008,北京市,267,0,1.635,0
甲肝,2008,天津市,48,0,0.4305,0
甲肝,2008,河北省,1224,0,1.7629,0
甲肝,2008,山西省,913,0,2.6908,0
甲肝,2008,内蒙古,649,0,2.6985,0
甲肝,2008,辽宁省,1863,0,4.3346,0
甲肝,2008,吉林省,443,0,1.6227,0
甲肝,2008,黑龙江省,465,1,1.216,0.0026
甲肝,2008,上海市,309,0,1.6631,0
甲肝,2008,江苏省,1953,2,2.5613,0.0026
甲肝,2008,浙江省,1457,0,2.8794,0
甲肝,2008,安徽省,1561,0,2.5515,0
甲肝,2008,福建省,1140,0,3.1835,0
甲肝,2008,江西省,1853,0,4.2422,0
甲肝,2008,山东省,622,0,0.664,0
甲肝,2008,河南省,4243,0,4.5331,0
甲肝,2008,湖北省,2084,0,3.6568,0
甲肝,2008,湖南省,1472,0,2.3163,0
甲肝,2008,广东省,1734,0,1.8351,0
甲肝,2008,广西省,1739,1,3.6472,0.0021
甲肝,2008,海南省,394,0,4.6627,0
甲肝,2008,重庆市,1902,0,6.7543,0
甲肝,2008,四川省,5089,4,6.2618,0.0049
甲肝,2008,贵州省,5941,1,15.7921,0.0027
甲肝,2008,云南省,5150,0,11.409,0
甲肝,2008,西藏,511,0,17.9927,0
甲肝,2008,陕西省,1290,0,3.4418,0
甲肝,2008,甘肃省,4402,0,16.8207,0
甲肝,2008,青海省,838,0,15.1812,0
甲肝,2008,宁夏,1136,0,18.623,0
甲肝,2008,新疆,3360,1,16.0382,0.0048
甲肝,2008,建设兵团,174,0,6.7318,0
甲肝,2009,全国,43841,21,3.3012,0.0016
甲肝,2009,北京市,156,0,0.9204,0
甲肝,2009,天津市,37,0,0.3146,0
甲肝,2009,河北省,788,0,1.1275,0
甲肝,2009,山西省,729,0,2.1374,0
甲肝,2009,内蒙古,482,0,1.9969,0
甲肝,2009,辽宁省,1449,0,3.3583,0
甲肝,2009,吉林省,449,0,1.6423,0
甲肝,2009,黑龙江省,394,2,1.0301,0.0052
甲肝,2009,上海市,243,3,1.2868,0.0159
甲肝,2009,江苏省,1406,0,1.8314,0
甲肝,2009,浙江省,1079,0,2.1074,0
甲肝,2009,安徽省,1065,2,1.7359,0.0033
甲肝,2009,福建省,1086,1,2.9896,0.0028
甲肝,2009,江西省,1333,0,3.0296,0
甲肝,2009,山东省,514,1,0.5458,0.0011
甲肝,2009,河南省,4036,0,4.2804,0
甲肝,2009,湖北省,1880,2,3.2919,0.0035
甲肝,2009,湖南省,1254,2,1.964,0.0031
甲肝,2009,广东省,1767,2,1.8514,0.0021
甲肝,2009,广西省,1406,0,2.9194,0
甲肝,2009,海南省,255,0,2.986,0
甲肝,2009,重庆市,1520,0,5.354,0
甲肝,2009,四川省,4777,2,5.838,0.0024
甲肝,2009,贵州省,3646,1,9.6233,0.0026
甲肝,2009,云南省,3929,1,8.6485,0.0022
甲肝,2009,西藏,403,0,14.0421,0
甲肝,2009,陕西省,984,0,2.6156,0
甲肝,2009,甘肃省,3192,1,12.1455,0.0038
甲肝,2009,青海省,649,0,11.7084,0
甲肝,2009,宁夏,1040,0,17.1735,0
甲肝,2009,新疆,1893,1,8.884,0.0047
甲肝,2009,建设兵团,171,0,6.6457,0
甲肝,2010,全国,35277,4,2.643,0.0003
甲肝,2010,北京市,127,0,0.7236,0
甲肝,2010,天津市,33,0,0.2687,0
甲肝,2010,河北省,762,0,1.0833,0
甲肝,2010,山西省,605,0,1.7652,0
甲肝,2010,内蒙古,234,0,0.9661,0
甲肝,2010,辽宁省,868,1,2.0097,0.0023
甲肝,2010,吉林省,312,0,1.1389,0
甲肝,2010,黑龙江省,283,0,0.7397,0
甲肝,2010,上海市,174,0,0.9058,0
甲肝,2010,江苏省,1096,2,1.4188,0.0026
甲肝,2010,浙江省,697,0,1.3456,0
甲肝,2010,安徽省,975,0,1.5903,0
甲肝,2010,福建省,775,0,2.1368,0
甲肝,2010,江西省,850,0,1.9178,0
甲肝,2010,山东省,316,0,0.3337,0
甲肝,2010,河南省,2124,0,2.2389,0
甲肝,2010,湖北省,1297,0,2.2675,0
甲肝,2010,湖南省,929,0,1.4502,0
甲肝,2010,广东省,1247,0,1.2938,0
甲肝,2010,广西省,1326,0,2.7306,0
甲肝,2010,海南省,237,0,2.7428,0
甲肝,2010,重庆市,1104,0,3.8615,0
甲肝,2010,四川省,4092,0,4.9994,0
甲肝,2010,贵州省,3173,0,8.3544,0
甲肝,2010,云南省,2817,1,6.1628,0.0022
甲肝,2010,西藏,89,0,3.0687,0
甲肝,2010,陕西省,605,0,1.6039,0
甲肝,2010,甘肃省,2661,0,10.0969,0
甲肝,2010,青海省,616,0,11.0532,0
甲肝,2010,宁夏,381,0,6.094,0
甲肝,2010,新疆,4472,0,20.7168,0
甲肝,2010,建设兵团,212,0,8.2389,0
甲肝,2011,全国,31456,13,2.3459,0.001
甲肝,2011,北京市,115,0,0.5864,0
甲肝,2011,天津市,12,0,0.0927,0
甲肝,2011,河北省,576,0,0.8016,0
甲肝,2011,山西省,829,2,2.3213,0.0056
甲肝,2011,内蒙古,302,0,1.2224,0
甲肝,2011,辽宁省,1013,0,2.3156,0
甲肝,2011,吉林省,254,1,0.9249,0.0036
甲肝,2011,黑龙江省,334,0,0.8718,0
甲肝,2011,上海市,189,0,0.8211,0
甲肝,2011,江苏省,926,2,1.1772,0.0025
甲肝,2011,浙江省,759,0,1.3945,0
甲肝,2011,安徽省,1071,1,1.8,0.0017
甲肝,2011,福建省,736,0,1.9949,0
甲肝,2011,江西省,639,0,1.4338,0
甲肝,2011,山东省,423,0,0.4416,0
甲肝,2011,河南省,2462,0,2.6183,0
甲肝,2011,湖北省,1298,0,2.2677,0
甲肝,2011,湖南省,969,0,1.4753,0
甲肝,2011,广东省,1406,1,1.348,0.001
甲肝,2011,广西省,1056,1,2.2943,0.0022
甲肝,2011,海南省,213,0,2.4563,0
甲肝,2011,重庆市,1164,0,4.0352,0
甲肝,2011,四川省,3553,1,4.4182,0.0012
甲肝,2011,贵州省,1038,1,2.9874,0.0029
甲肝,2011,云南省,1792,2,3.8985,0.0044
甲肝,2011,西藏,81,0,2.7006,0
甲肝,2011,陕西省,591,0,1.5833,0
甲肝,2011,甘肃省,3550,0,13.8806,0
甲肝,2011,青海省,739,0,13.1338,0
甲肝,2011,宁夏,289,0,4.5863,0
甲肝,2011,新疆,3077,1,14.1044,0.0046
甲肝,2011,建设兵团,99,0,3.8474,0
甲肝,2012,全国,24453,5,1.8149,0.0004
甲肝,2012,北京市,82,0,0.4062,0
甲肝,2012,天津市,17,0,0.1255,0
甲肝,2012,河北省,485,0,0.6698,0
甲肝,2012,山西省,776,0,2.1596,0
甲肝,2012,内蒙古,220,0,0.8865,0
甲肝,2012,辽宁省,758,0,1.7294,0
甲肝,2012,吉林省,212,0,0.7711,0
甲肝,2012,黑龙江省,278,0,0.7251,0
甲肝,2012,上海市,154,0,0.656,0
甲肝,2012,江苏省,697,1,0.8824,0.0013
甲肝,2012,浙江省,615,0,1.1258,0
甲肝,2012,安徽省,956,0,1.6019,0
甲肝,2012,福建省,640,0,1.7204,0
甲肝,2012,江西省,474,0,1.0561,0
甲肝,2012,山东省,378,0,0.3922,0
甲肝,2012,河南省,1880,1,2.0026,0.0011
甲肝,2012,湖北省,994,0,1.7263,0
甲肝,2012,湖南省,674,0,1.0219,0
甲肝,2012,广东省,1370,0,1.3041,0
甲肝,2012,广西省,723,1,1.5565,0.0022
甲肝,2012,海南省,121,0,1.3791,0
甲肝,2012,重庆市,850,0,2.912,0
甲肝,2012,四川省,3436,0,4.2683,0
甲肝,2012,贵州省,595,1,1.7152,0.0029
甲肝,2012,云南省,1351,1,2.9173,0.0022
甲肝,2012,西藏,172,0,5.6708,0
甲肝,2012,陕西省,478,0,1.2772,0
甲肝,2012,甘肃省,1867,0,7.2811,0
甲肝,2012,青海省,685,0,12.0562,0
甲肝,2012,宁夏,169,0,2.6429,0
甲肝,2012,新疆,2346,0,10.6216,0
甲肝,2012,建设兵团,93,0,3.5581,0
甲肝,2013,全国,22244,2,1.6428,0.0001
甲肝,2013,北京市,88,0,0.4253,0
甲肝,2013,天津市,37,0,0.2618,0
甲肝,2013,河北省,503,0,0.6902,0
甲肝,2013,山西省,936,0,2.5922,0
甲肝,2013,内蒙古,299,0,1.2009,0
甲肝,2013,辽宁省,1054,0,2.4015,0
甲肝,2013,吉林省,164,0,0.5963,0
甲肝,2013,黑龙江省,225,0,0.5869,0
甲肝,2013,上海市,128,0,0.5377,0
甲肝,2013,江苏省,553,0,0.6982,0
甲肝,2013,浙江省,472,0,0.8618,0
甲肝,2013,安徽省,796,0,1.3293,0
甲肝,2013,福建省,497,0,1.326,0
甲肝,2013,江西省,337,0,0.7482,0
甲肝,2013,山东省,400,0,0.413,0
甲肝,2013,河南省,943,0,1.0026,0
甲肝,2013,湖北省,966,1,1.6716,0.0017
甲肝,2013,湖南省,636,0,0.958,0
甲肝,2013,广东省,1414,0,1.3347,0
甲肝,2013,广西省,665,0,1.4203,0
甲肝,2013,海南省,111,0,1.252,0
甲肝,2013,重庆市,888,0,3.0153,0
甲肝,2013,四川省,3380,1,4.1851,0.0012
甲肝,2013,贵州省,358,0,1.0276,0
甲肝,2013,云南省,1370,0,2.9405,0
甲肝,2013,西藏,243,0,7.8896,0
甲肝,2013,陕西省,483,0,1.2869,0
甲肝,2013,甘肃省,829,0,3.2162,0
甲肝,2013,青海省,613,0,10.6949,0
甲肝,2013,宁夏,92,0,1.4215,0
甲肝,2013,新疆,2764,0,12.3792,0
甲肝,2013,建设兵团,140,0,5.2857,0
甲肝,2014,全国,25969,8,1.9163,0.0006
甲肝,2014,北京市,143,0,0.6762,0
甲肝,2014,天津市,70,1,0.4755,0.0068
甲肝,2014,河北省,624,0,0.851,0
甲肝,2014,山西省,1229,1,3.3859,0.0028
甲肝,2014,内蒙古,296,0,1.1851,0
甲肝,2014,辽宁省,1706,2,3.8861,0.0046
甲肝,2014,吉林省,184,0,0.6688,0
甲肝,2014,黑龙江省,242,0,0.631,0
甲肝,2014,上海市,197,0,0.8157,0
甲肝,2014,江苏省,671,0,0.8451,0
甲肝,2014,浙江省,510,0,0.9276,0
甲肝,2014,安徽省,720,0,1.1941,0
甲肝,2014,福建省,544,0,1.4414,0
甲肝,2014,江西省,302,0,0.6678,0
甲肝,2014,山东省,659,0,0.6771,0
甲肝,2014,河南省,741,0,0.7872,0
甲肝,2014,湖北省,936,1,1.6141,0.0017
甲肝,2014,湖南省,648,0,0.9685,0
甲肝,2014,广东省,1623,1,1.5248,0.0009
甲肝,2014,广西省,870,0,1.8436,0
甲肝,2014,海南省,92,0,1.0276,0
甲肝,2014,重庆市,1008,1,3.3939,0.0034
甲肝,2014,四川省,2622,0,3.2342,0
甲肝,2014,贵州省,437,1,1.2478,0.0029
甲肝,2014,云南省,1146,0,2.4453,0
甲肝,2014,西藏,183,0,5.8646,0
甲肝,2014,陕西省,403,0,1.0707,0
甲肝,2014,甘肃省,675,0,2.6141,0
甲肝,2014,青海省,426,0,7.3729,0
甲肝,2014,宁夏,137,0,2.0942,0
甲肝,2014,新疆,5925,0,26.167,0
甲肝,2014,建设兵团,166,0,6.1449,0
甲肝,2015,全国,22667,10,1.6637,0.0007
甲肝,2015,北京市,108,0,0.502,0
甲肝,2015,天津市,65,0,0.4285,0
甲肝,2015,河北省,550,0,0.7449,0
甲肝,2015,山西省,1111,0,3.0455,0
甲肝,2015,内蒙古,198,0,0.7905,0
甲肝,2015,辽宁省,1951,1,4.4432,0.0023
甲肝,2015,吉林省,222,0,0.8066,0
甲肝,2015,黑龙江省,247,0,0.6444,0
甲肝,2015,上海市,197,0,0.8121,0
甲肝,2015,江苏省,666,1,0.8367,0.0013
甲肝,2015,浙江省,465,0,0.8442,0
甲肝,2015,安徽省,604,0,0.9929,0
甲肝,2015,福建省,539,0,1.4162,0
甲肝,2015,江西省,277,1,0.6098,0.0022
甲肝,2015,山东省,517,0,0.5281,0
甲肝,2015,河南省,390,0,0.4133,0
甲肝,2015,湖北省,857,0,1.4735,0
甲肝,2015,湖南省,619,0,0.9188,0
甲肝,2015,广东省,1665,0,1.5526,0
甲肝,2015,广西省,728,0,1.5313,0
甲肝,2015,海南省,82,0,0.9076,0
甲肝,2015,重庆市,877,2,2.9317,0.0067
甲肝,2015,四川省,2387,0,2.9324,0
甲肝,2015,贵州省,391,2,1.1146,0.0057
甲肝,2015,云南省,1291,0,2.7387,0
甲肝,2015,西藏,253,0,7.9673,0
甲肝,2015,陕西省,377,0,0.9986,0
甲肝,2015,甘肃省,749,1,2.891,0.0039
甲肝,2015,青海省,338,0,5.7934,0
甲肝,2015,宁夏,148,0,2.2372,0
甲肝,2015,新疆,3798,2,16.524,0.0087
甲肝,2015,建设兵团,153,0,5.5985,0
甲肝,2016,全国,21285,5,1.5622,0.0004
甲肝,2016,北京市,141,0,0.6553,0
甲肝,2016,天津市,61,0,0.4022,0
甲肝,2016,河北省,398,1,0.539,0.0014
甲肝,2016,山西省,953,0,2.6124,0
甲肝,2016,内蒙古,209,0,0.8344,0
甲肝,2016,辽宁省,2968,0,6.7593,0
甲肝,2016,吉林省,238,0,0.8647,0
甲肝,2016,黑龙江省,290,1,0.7566,0.0026
甲肝,2016,上海市,234,0,0.9647,0
甲肝,2016,江苏省,601,0,0.755,0
甲肝,2016,浙江省,475,0,0.8624,0
甲肝,2016,安徽省,501,0,0.8236,0
甲肝,2016,福建省,451,0,1.185,0
甲肝,2016,江西省,273,0,0.601,0
甲肝,2016,山东省,373,0,0.381,0
甲肝,2016,河南省,227,0,0.2406,0
甲肝,2016,湖北省,832,0,1.4305,0
甲肝,2016,湖南省,569,1,0.8446,0.0015
甲肝,2016,广东省,1607,0,1.4985,0
甲肝,2016,广西省,563,1,1.1843,0.0021
甲肝,2016,海南省,62,0,0.6862,0
甲肝,2016,重庆市,886,0,2.9618,0
甲肝,2016,四川省,1979,1,2.4311,0.0012
甲肝,2016,贵州省,275,0,0.7839,0
甲肝,2016,云南省,992,0,2.1044,0
甲肝,2016,西藏,77,0,2.4248,0
甲肝,2016,陕西省,295,0,0.7814,0
甲肝,2016,甘肃省,681,0,2.6286,0
甲肝,2016,青海省,328,0,5.622,0
甲肝,2016,宁夏,170,0,2.5698,0
甲肝,2016,新疆,3576,0,15.5582,0
甲肝,2016,建设兵团,110,0,4.0251,0
乙肝,2004,全国,916426,783,70.5008,0.0602
乙肝,2004,北京市,5579,33,37.6603,0.2228
乙肝,2004,天津市,3428,4,36.889,0.043
乙肝,2004,河北省,44109,15,64.8752,0.0221
乙肝,2004,山西省,18109,3,54.6392,0.0091
乙肝,2004,内蒙古,23177,12,97.2047,0.0503
乙肝,2004,辽宁省,16559,36,39.7766,0.0865
乙肝,2004,吉林省,13989,8,52.4862,0.03
乙肝,2004,黑龙江省,31291,37,83.4161,0.0986
乙肝,2004,上海市,3548,6,26.5172,0.0448
乙肝,2004,江苏省,21875,30,28.9023,0.0396
乙肝,2004,浙江省,44023,34,93.6709,0.0723
乙肝,2004,安徽省,31437,26,48.7915,0.0404
乙肝,2004,福建省,35637,8,99.1128,0.0222
乙肝,2004,江西省,34778,32,81.1894,0.0747
乙肝,2004,山东省,39563,23,43.1505,0.0251
乙肝,2004,河南省,94243,25,97.2379,0.0258
乙肝,2004,湖北省,55123,108,91.7445,0.1798
乙肝,2004,湖南省,15451,14,23.1327,0.021
乙肝,2004,广东省,48177,92,60.5678,0.1157
乙肝,2004,广西省,32732,29,67.4075,0.0597
乙肝,2004,海南省,8395,2,103.105,0.0246
乙肝,2004,重庆市,31311,18,100.032,0.0575
乙肝,2004,四川省,85560,73,98.1881,0.0838
乙肝,2004,贵州省,18787,9,49.1426,0.0235
乙肝,2004,云南省,13409,15,30.7945,0.0344
乙肝,2004,西藏,292,0,11.1809,0
乙肝,2004,陕西省,58151,41,158.965,0.1121
乙肝,2004,甘肃省,49844,19,190.69,0.0727
乙肝,2004,青海省,9821,21,182.018,0.3892
乙肝,2004,宁夏,9303,2,159.311,0.0342
乙肝,2004,新疆,18725,8,100.649,0.043
乙肝,2004,建设兵团,37,0,1.4554,0
乙肝,2005,全国,982298,908,75.5684,0.0699
乙肝,2005,北京市,6999,33,45.5562,0.2148
乙肝,2005,天津市,4866,9,46.7205,0.0864
乙肝,2005,河北省,46280,16,67.9636,0.0235
乙肝,2005,山西省,34192,10,102.527,0.03
乙肝,2005,内蒙古,28091,5,118.276,0.0211
乙肝,2005,辽宁省,25819,34,61.2273,0.0806
乙肝,2005,吉林省,14436,11,53.2883,0.0406
乙肝,2005,黑龙江省,31551,37,82.8149,0.0971
乙肝,2005,上海市,6385,26,35.9456,0.1464
乙肝,2005,江苏省,18867,21,25.2959,0.0282
乙肝,2005,浙江省,39781,19,81.6266,0.039
乙肝,2005,安徽省,29515,14,48.5261,0.023
乙肝,2005,福建省,32961,20,93.7996,0.0569
乙肝,2005,江西省,31871,64,74.5083,0.1496
乙肝,2005,山东省,39733,27,43.2144,0.0294
乙肝,2005,河南省,120984,44,129.658,0.0472
乙肝,2005,湖北省,53614,114,94.1814,0.2003
乙肝,2005,湖南省,18904,14,30.0369,0.0222
乙肝,2005,广东省,74603,126,81.7127,0.138
乙肝,2005,广西省,29637,53,64.1177,0.1147
乙肝,2005,海南省,7808,3,95.1417,0.0366
乙肝,2005,重庆市,32381,18,116.076,0.0645
乙肝,2005,四川省,84643,62,103.371,0.0757
乙肝,2005,贵州省,18508,14,49.9855,0.0378
乙肝,2005,云南省,18307,11,41.468,0.0249
乙肝,2005,西藏,308,0,11.2364,0
乙肝,2005,陕西省,40382,41,108.989,0.1107
乙肝,2005,甘肃省,49069,31,190.302,0.1202
乙肝,2005,青海省,11117,12,206.676,0.2231
乙肝,2005,宁夏,8928,2,151.443,0.0339
乙肝,2005,新疆,21758,17,109.48,0.0855
乙肝,2005,建设兵团,4518,7,177.722,0.2754
乙肝,2006,全国,1109130,995,84.8244,0.0761
乙肝,2006,北京市,9593,104,62.3725,0.6762
乙肝,2006,天津市,5899,7,56.5579,0.0671
乙肝,2006,河北省,59282,16,86.5305,0.0234
乙肝,2006,山西省,34826,11,103.803,0.0328
乙肝,2006,内蒙古,30246,7,126.764,0.0293
乙肝,2006,辽宁省,26539,34,62.8737,0.0805
乙肝,2006,吉林省,14819,6,54.5619,0.0221
乙肝,2006,黑龙江省,24209,21,63.3745,0.055
乙肝,2006,上海市,6208,15,34.9156,0.0844
乙肝,2006,江苏省,18559,21,24.8281,0.0281
乙肝,2006,浙江省,41532,31,84.7939,0.0633
乙肝,2006,安徽省,29976,36,48.9804,0.0588
乙肝,2006,福建省,37353,23,105.666,0.0651
乙肝,2006,江西省,32065,48,74.3794,0.1113
乙肝,2006,山东省,41835,39,45.2368,0.0422
乙肝,2006,河南省,152043,37,162.093,0.0394
乙肝,2006,湖北省,59386,109,104.004,0.1909
乙肝,2006,湖南省,26206,13,41.4259,0.0206
乙肝,2006,广东省,100607,137,109.427,0.149
乙肝,2006,广西省,34317,55,73.6417,0.118
乙肝,2006,海南省,6723,1,81.1957,0.0121
乙肝,2006,重庆市,31343,23,112.019,0.0822
乙肝,2006,四川省,89742,82,109.282,0.0999
乙肝,2006,贵州省,24445,11,65.5361,0.0295
乙肝,2006,云南省,23112,23,51.9381,0.0517
乙肝,2006,西藏,315,0,11.3691,0
乙肝,2006,陕西省,32977,29,88.6474,0.078
乙肝,2006,甘肃省,59256,23,228.434,0.0887
乙肝,2006,青海省,11958,15,220.221,0.2762
乙肝,2006,宁夏,9162,3,153.725,0.0503
乙肝,2006,新疆,34597,15,172.124,0.0746
乙肝,2006,建设兵团,3331,6,129.623,0.2335
乙肝,2007,全国,1169946,854,89.0047,0.065
乙肝,2007,北京市,6671,73,42.1944,0.4617
乙肝,2007,天津市,6167,5,57.3674,0.0465
乙肝,2007,河北省,54985,10,79.7114,0.0145
乙肝,2007,山西省,41172,13,121.992,0.0385
乙肝,2007,内蒙古,33698,5,140.583,0.0209
乙肝,2007,辽宁省,29784,20,69.7355,0.0468
乙肝,2007,吉林省,14889,5,54.6787,0.0184
乙肝,2007,黑龙江省,22740,23,59.482,0.0602
乙肝,2007,上海市,5857,16,32.27,0.0882
乙肝,2007,江苏省,17034,21,22.5616,0.0278
乙肝,2007,浙江省,36894,24,74.0843,0.0482
乙肝,2007,安徽省,33233,24,54.3912,0.0393
乙肝,2007,福建省,45151,21,126.9,0.059
乙肝,2007,江西省,32102,32,73.9826,0.0737
乙肝,2007,山东省,39799,38,42.7533,0.0408
乙肝,2007,河南省,167146,38,177.966,0.0405
乙肝,2007,湖北省,69796,86,122.6,0.1511
乙肝,2007,湖南省,33748,10,53.2135,0.0158
乙肝,2007,广东省,110488,156,118.753,0.1677
乙肝,2007,广西省,34507,42,73.1235,0.089
乙肝,2007,海南省,6187,0,74.0073,0
乙肝,2007,重庆市,28988,20,103.234,0.0712
乙肝,2007,四川省,79944,98,97.8626,0.12
乙肝,2007,贵州省,30983,19,82.4636,0.0506
乙肝,2007,云南省,21430,10,47.8028,0.0223
乙肝,2007,西藏,445,0,15.837,0
乙肝,2007,陕西省,30530,14,81.7404,0.0375
乙肝,2007,甘肃省,64973,16,249.319,0.0614
乙肝,2007,青海省,14656,5,267.447,0.0912
乙肝,2007,宁夏,8735,0,144.619,0
乙肝,2007,新疆,47214,10,230.312,0.0488
乙肝,2007,建设兵团,3357,2,130.145,0.0775
乙肝,2008,全国,1169569,831,88.5172,0.0629
乙肝,2008,北京市,4564,62,27.9483,0.3797
乙肝,2008,天津市,2829,1,25.3721,0.009
乙肝,2008,河北省,55485,15,79.9152,0.0216
乙肝,2008,山西省,42132,8,124.174,0.0236
乙肝,2008,内蒙古,32645,6,135.738,0.0249
乙肝,2008,辽宁省,29903,13,69.5743,0.0302
乙肝,2008,吉林省,16761,9,61.3957,0.033
乙肝,2008,黑龙江省,20672,30,54.0585,0.0785
乙肝,2008,上海市,6264,17,33.7137,0.0915
乙肝,2008,江苏省,15924,27,20.8839,0.0354
乙肝,2008,浙江省,34301,10,67.7885,0.0198
乙肝,2008,安徽省,33224,22,54.3053,0.036
乙肝,2008,福建省,49100,31,137.113,0.0866
乙肝,2008,江西省,34249,35,78.4088,0.0801
乙肝,2008,山东省,35027,27,37.3941,0.0288
乙肝,2008,河南省,164408,47,175.65,0.0502
乙肝,2008,湖北省,73695,59,129.312,0.1035
乙肝,2008,湖南省,38098,17,59.9497,0.0268
乙肝,2008,广东省,120679,175,127.716,0.1852
乙肝,2008,广西省,37337,36,78.3075,0.0755
乙肝,2008,海南省,5946,2,70.367,0.0237
乙肝,2008,重庆市,28093,18,99.7623,0.0639
乙肝,2008,四川省,63345,57,77.9439,0.0701
乙肝,2008,贵州省,32931,23,87.5359,0.0611
乙肝,2008,云南省,19648,17,43.5268,0.0377
乙肝,2008,西藏,466,0,16.4082,0
乙肝,2008,陕西省,30131,12,80.3921,0.032
乙肝,2008,甘肃省,65700,22,251.05,0.0841
乙肝,2008,青海省,17986,11,325.835,0.1993
乙肝,2008,宁夏,8522,0,139.706,0
乙肝,2008,新疆,49504,22,236.296,0.105
乙肝,2008,建设兵团,3262,10,126.203,0.3869
乙肝,2009,全国,1179607,792,88.8245,0.0596
乙肝,2009,北京市,3821,132,22.5428,0.7788
乙肝,2009,天津市,2421,0,20.5867,0
乙肝,2009,河北省,57309,15,82.0004,0.0215
乙肝,2009,山西省,42747,6,125.335,0.0176
乙肝,2009,内蒙古,31976,8,132.475,0.0331
乙肝,2009,辽宁省,27839,8,64.5213,0.0185
乙肝,2009,吉林省,17820,7,65.1793,0.0256
乙肝,2009,黑龙江省,20240,38,52.9156,0.0993
乙肝,2009,上海市,5704,24,30.2045,0.1271
乙肝,2009,江苏省,14282,27,18.6029,0.0352
乙肝,2009,浙江省,33193,3,64.8301,0.0059
乙肝,2009,安徽省,32256,29,52.5772,0.0473
乙肝,2009,福建省,52644,30,144.922,0.0826
乙肝,2009,江西省,35784,45,81.3274,0.1023
乙肝,2009,山东省,33569,30,35.6464,0.0319
乙肝,2009,河南省,158728,53,168.34,0.0562
乙肝,2009,湖北省,79745,53,139.634,0.0928
乙肝,2009,湖南省,40684,23,63.7202,0.036
乙肝,2009,广东省,130852,109,137.104,0.1142
乙肝,2009,广西省,41035,17,85.2056,0.0353
乙肝,2009,海南省,6264,0,73.3493,0
乙肝,2009,重庆市,21038,11,74.1036,0.0387
乙肝,2009,四川省,63091,43,77.1037,0.0526
乙肝,2009,贵州省,35947,12,94.8785,0.0317
乙肝,2009,云南省,20785,11,45.7517,0.0242
乙肝,2009,西藏,449,0,15.6449,0
乙肝,2009,陕西省,32232,15,85.6778,0.0399
乙肝,2009,甘肃省,62296,8,237.036,0.0304
乙肝,2009,青海省,22909,14,413.295,0.2526
乙肝,2009,宁夏,6794,2,112.189,0.033
乙肝,2009,新疆,45153,19,211.906,0.0892
乙肝,2009,建设兵团,3523,7,136.918,0.272
乙肝,2010,全国,1060582,689,79.4598,0.0516
乙肝,2010,北京市,3172,119,18.0741,0.6781
乙肝,2010,天津市,2164,1,17.6198,0.0081
乙肝,2010,河北省,50062,10,71.1675,0.0142
乙肝,2010,山西省,40903,11,119.343,0.0321
乙肝,2010,内蒙古,26474,8,109.303,0.033
乙肝,2010,辽宁省,26323,11,60.947,0.0255
乙肝,2010,吉林省,18192,7,66.4049,0.0256
乙肝,2010,黑龙江省,16390,14,42.8387,0.0366
乙肝,2010,上海市,4654,22,24.2269,0.1145
乙肝,2010,江苏省,12141,10,15.7165,0.0129
乙肝,2010,浙江省,33838,2,65.3243,0.0039
乙肝,2010,安徽省,31548,29,51.4565,0.0473
乙肝,2010,福建省,49173,12,135.575,0.0331
乙肝,2010,江西省,31817,25,71.7867,0.0564
乙肝,2010,山东省,28274,21,29.8554,0.0222
乙肝,2010,河南省,137445,40,144.877,0.0422
